38.3151,-123.0752,80,2017,11
37.659,140.459,19,2017,11
37.659,140.459,36,2017,11
39.4099,-77.9069,12,2017,11
37.796306,140.514413,19,2017,11
35.74591,139.91815,26,2017,11
35.74591,139.91815,0,2017,11
42.208,-122.69,15,2017,11
42.208,-122.69,46,2017,11
37.796306,140.514413,86,2017,11
55.1751,61.3216,6.924,2017,11
37.7233303,140.4767968,14,2017,11
37.496139,140.986419,63,2017,11
37.54562,140.398995,14,2017,10
37.54562,140.398995,53,2017,10
34.4883,136.165,17,2017,10
37.496139,140.986419,152,2017,10
37.7233303,140.4767968,47,2017,10
34.4883,136.165,48,2017,10
32.475844,130.60662,12,2017,10
34.165272,-118.134911,34,2017,10
32.475844,130.60662,40,2017,10
34.165272,-118.134911,42,2017,10
35.6617,139.742,8,2017,10
35.6617,139.742,27,2017,10
34.165272,-118.134911,40,2017,10
34.165272,-118.134911,38,2017,10
34.165272,-118.134911,42,2017,10
39.4099,-77.9069,19,2017,10
34.165272,-118.134911,44,2017,10
34.165272,-118.134911,44,2017,10
34.165272,-118.134911,47,2017,9
37.495123,140.995519,24,2017,9
37.366713,140.53097,17,2017,9
37.366713,140.53097,46,2017,9
37.495123,140.995519,65,2017,9
41.3303,-73.834,10,2017,9
34.995197,135.764331,45,2017,9
20.9109,-156.2887,32,2017,9
41.3303,-73.834,43,2017,9
37.442836,-122.128094,15,2017,9
37.442836,-122.128094,37,2017,9
35.615814,139.625711,19,2017,9
35.615814,139.625711,52,2017,9
39.4099,-77.9069,14,2017,9
47.612268,-122.345039,10,2017,9
47.612268,-122.345039,34,2017,9
35.26828,136.2493,14,2017,9
35.26828,136.2493,0,2017,9
37.4932,139.93305,38,2017,9
31.833193,130.301922,10,2017,9
31.833193,130.301922,33,2017,8
35.659491,139.72785,26,2017,8
35.659491,139.72785,11,2017,8
42.565,-70.783,8,2017,8
42.565,-70.783,24,2017,8
37.0105,140.9253,264,2017,8
37.0105,140.9253,147,2017,8
39.4099,-77.9069,19,2017,8
25.0439,121.529,43,2017,8
38.40362,-122.81847,13,2017,8
38.40362,-122.81847,40,2017,8
37.5635,140.9917,0,2017,8
37.64444,140.797711,34,2017,8
37.64444,140.797711,119,2017,8
37.5635,140.9917,49,2017,8
37.563007,140.995446,21,2017,8
37.563007,140.995446,37,2017,8
39.4099,-77.9069,17,2017,8
38.8129,-77.125,27,2017,8
37.056757,-122.138333,45,2017,8
38.8129,-77.125,33,2017,7
42.381242,-71.111946,12,2017,7
42.381242,-71.111946,32,2017,7
37.32925,140.978431,57,2017,7
37.32925,140.978431,137,2017,7
38.3151,-123.0752,70,2017,7
37.659,140.459,19,2017,7
37.659,140.459,40,2017,7
39.4099,-77.9069,22,2017,7
35.74591,139.91815,0,2017,7
35.74591,139.91815,31,2017,7
42.208,-122.69,13,2017,7
42.208,-122.69,36,2017,7
55.1751,61.3216,8.064,2017,7
37.796306,140.514413,22,2017,7
42.565056,-70.783562,25,2017,7
42.565056,-70.783562,26,2017,7
42.565056,-70.783562,21,2017,7
37.54562,140.398995,19,2017,7
42.565056,-70.783562,26,2017,7
42.565056,-70.783562,24,2017,7
42.565056,-70.783562,23,2017,6
37.54562,140.398995,46,2017,6
42.565056,-70.783562,23,2017,6
42.565056,-70.783562,25,2017,6
42.565056,-70.783562,25,2017,6
37.796306,140.514413,71,2017,6
32.475844,130.60662,45,2017,6
37.496139,140.986419,64,2017,6
32.475844,130.60662,14,2017,6
37.7233303,140.4767968,19,2017,6
34.4883,136.165,16,2017,6
35.6617,139.742,25,2017,6
35.6617,139.742,6,2017,6
37.496139,140.986419,151,2017,6
37.7233303,140.4767968,45,2017,6
34.4883,136.165,45,2017,6
39.4099,-77.9069,18,2017,6
37.366713,140.53097,18,2017,6
37.366713,140.53097,44,2017,6
34.995197,135.764331,39,2017,6
20.9109,-156.2887,27,2017,6
37.495123,140.995519,23,2017,6
37.495123,140.995519,59,2017,6
41.3303,-73.834,14,2017,5
37.442836,-122.128094,25,2017,5
37.442836,-122.128094,9,2017,5
41.3303,-73.834,50,2017,5
42.565098,-70.783531,23,2017,5
42.565098,-70.783531,25,2017,5
35.745811,139.918137,29,2017,5
35.745811,139.918137,36,2017,5
35.615814,139.625711,15,2017,5
35.615814,139.625711,59,2017,5
47.612268,-122.345039,12,2017,5
39.4099,-77.9069,16,2017,5
47.612268,-122.345039,31,2017,5
37.4932,139.93305,39,2017,5
35.26828,136.2493,15,2017,5
35.26828,136.2493,0,2017,5
31.833193,130.301922,15,2017,5
31.833193,130.301922,37,2017,5
35.659491,139.72785,27,2017,5
35.659491,139.72785,12,2017,5
42.565,-70.783,9,2017,5
42.565,-70.783,27,2017,5
39.4099,-77.9069,20,2017,5
37.0105,140.9253,13,2017,5
37.0105,140.9253,43,2017,5
25.0439,121.529,40,2017,5
38.40362,-122.81847,13,2017,5
38.40362,-122.81847,42,2017,5
42.812292,-70.872505,36,2017,5
37.64444,140.797711,115,2017,5
37.64444,140.797711,42,2017,5
37.5635,140.9917,0,2017,5
37.5635,140.9917,43,2017,12
37.563007,140.995446,21,2017,12
37.563007,140.995446,44,2017,12
37.056757,-122.138333,46,2017,12
39.4099,-77.9069,17,2017,12
42.381242,-71.111946,14,2017,12
42.381242,-71.111946,35,2017,12
38.8129,-77.125,24,2017,12
38.8129,-77.125,27,2017,12
38.3151,-123.0752,83,2017,12
37.32925,140.978431,56,2017,12
37.32925,140.978431,127,2017,12
37.659,140.459,17,2017,12
37.659,140.459,33,2017,12
39.4099,-77.9069,17,2017,12
35.74591,139.91815,0,2017,12
35.74591,139.91815,32,2017,12
55.1751,61.3216,7.728,2017,5
42.208,-122.69,11,2017,5
42.208,-122.69,39,2017,5
37.54562,140.398995,19,2017,5
37.54562,140.398995,41,2017,5
46.553669,15.634408,23,2017,5
32.475844,130.60662,11,2017,5
46.553669,15.634408,30,2017,5
32.475844,130.60662,37,2017,5
37.796306,140.514413,21,2017,5
35.6617,139.742,14,2017,5
35.6617,139.742,28,2017,5
37.796306,140.514413,76,2017,5
39.4099,-77.9069,7,2017,5
37.496139,140.986419,63,2017,5
34.4883,136.165,20,2017,5
37.366713,140.53097,18,2017,5
37.7233303,140.4767968,18,2017,5
37.366713,140.53097,55,2017,5
34.995197,135.764331,40,2017,5
37.496139,140.986419,144,2017,5
20.9109,-156.2887,34,2017,5
34.4883,136.165,49,2017,5
37.7233303,140.4767968,50,2017,5
37.442836,-122.128094,11,2017,5
37.442836,-122.128094,32,2017,5
41.3303,-73.834,13,2017,5
37.495123,140.995519,22,2017,5
41.3303,-73.834,43,2017,5
37.495123,140.995519,64,2017,4
37.4932,139.93305,38,2017,4
47.612268,-122.345039,14,2017,4
47.612268,-122.345039,30,2017,4
39.4099,-77.9069,13,2017,4
35.615814,139.625711,15,2017,4
35.615814,139.625711,53,2017,4
35.26828,136.2493,14,2017,4
35.26828,136.2493,0,2017,4
31.833193,130.301922,13,2017,4
31.833193,130.301922,34,2017,4
52.201504,4.987373,29,2017,4
52.201504,4.987373,27,2017,4
35.659491,139.72785,26,2017,4
35.659491,139.72785,11,2017,4
52.201504,4.987373,26,2017,4
52.201504,4.987373,24,2017,4
52.201504,4.987373,26,2017,4
52.201504,4.987373,27,2017,4
42.565,-70.783,12,2017,4
42.565,-70.783,24,2017,4
39.4099,-77.9069,18,2017,4
25.0439,121.529,45,2017,4
47.611782,-122.344681,29,2017,4
47.611782,-122.344681,32,2017,4
47.611782,-122.344681,33,2017,4
47.611782,-122.344681,29,2017,3
47.611782,-122.344681,27,2017,3
47.611782,-122.344681,55,2017,3
47.611782,-122.344681,48,2017,3
47.611782,-122.344681,50,2017,3
47.611782,-122.344681,52,2017,3
47.611782,-122.344681,46,2017,3
37.0105,140.9253,14,2017,3
42.812292,-70.872505,34,2017,3
38.40362,-122.81847,10,2017,3
37.0105,140.9253,49,2017,3
38.40362,-122.81847,41,2017,3
37.64444,140.797711,120,2017,3
37.64444,140.797711,37,2017,3
37.5635,140.9917,0,2017,3
37.5635,140.9917,51,2017,3
37.563007,140.995446,21,2017,3
37.563007,140.995446,33,2017,3
37.056757,-122.138333,48,2017,3
39.4099,-77.9069,15,2017,3
42.381242,-71.111946,11,2017,3
42.381242,-71.111946,31,2017,3
38.8129,-77.125,23,2017,3
38.3151,-123.0752,85,2017,3
38.8129,-77.125,31,2017,3
37.659,140.459,16,2017,3
37.659,140.459,38,2017,3
37.32925,140.978431,50,2017,3
39.4099,-77.9069,12,2017,3
35.74591,139.91815,1,2017,3
35.74591,139.91815,30,2017,3
37.32925,140.978431,130,2017,3
55.1751,61.3216,7.26,2017,3
42.208,-122.69,13,2017,3
42.208,-122.69,37,2017,3
37.54562,140.398995,23,2017,3
37.54562,140.398995,53,2017,3
32.475844,130.60662,41,2017,3
32.475844,130.60662,15,2017,3
35.6617,139.742,10,2017,3
35.6617,139.742,29,2017,3
39.4099,-77.9069,18,2017,3
37.796306,140.514413,19,2017,3
34.995197,135.764331,40,2017,3
37.366713,140.53097,16,2017,3
20.9109,-156.2887,27,2017,3
37.366713,140.53097,50,2017,3
37.796306,140.514413,76,2017,3
37.496139,140.986419,60,2017,3
34.4883,136.165,17,2017,3
37.7233303,140.4767968,18,2017,3
37.496139,140.986419,153,2017,3
37.442836,-122.128094,39,2017,3
37.442836,-122.128094,12,2017,3
34.4883,136.165,47,2017,3
37.7233303,140.4767968,49,2017,3
35.745811,139.918137,29,2017,3
35.745811,139.918137,33,2017,3
37.4932,139.93305,40,2017,3
41.3303,-73.834,15,2017,3
47.612268,-122.345039,11,2017,3
47.612268,-122.345039,28,2017,3
39.4099,-77.9069,24,2017,3
37.495123,140.995519,23,2017,2
41.3303,-73.834,39,2017,2
35.26828,136.2493,17,2017,2
35.26828,136.2493,0,2017,2
37.495123,140.995519,61,2017,2
31.833193,130.301922,16,2017,2
31.833193,130.301922,33,2017,2
35.615814,139.625711,18,2017,2
35.615814,139.625711,53,2017,2
35.659491,139.72785,30,2017,2
35.659491,139.72785,11,2017,2
42.565,-70.783,10,2017,2
42.565,-70.783,30,2017,2
39.4099,-77.9069,18,2017,2
25.0439,121.529,40,2017,2
42.812292,-70.872505,35,2017,2
38.40362,-122.81847,15,2017,2
38.40362,-122.81847,42,2017,2
37.64444,140.797711,44,2017,2
37.64444,140.797711,128,2017,2
37.0105,140.9253,13,2017,1
37.0105,140.9253,45,2017,1
37.5635,140.9917,0,2017,1
37.563007,140.995446,19,2017,1
37.563007,140.995446,37,2017,1
37.5635,140.9917,45,2017,1
34.074791,-118.198196,24,2017,1
34.074791,-118.198196,32,2017,1
34.074791,-118.198196,37,2017,1
34.074791,-118.198196,28,2017,1
34.074791,-118.198196,31,2017,1
34.074791,-118.198196,32,2017,1
34.074791,-118.198196,28,2017,1
34.074791,-118.198196,34,2017,1
37.056757,-122.138333,45,2017,1
39.4099,-77.9069,12,2017,1
42.381242,-71.111946,14,2017,1
42.381242,-71.111946,31,2017,1
38.3151,-123.0752,100,2017,1
37.659,140.459,17,2017,1
38.8129,-77.125,26,2017,1
37.659,140.459,33,2017,1